Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/5           Flowpipe::Flowpipe() [284]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompReachability::myRun() [3]
[360]    0.0    0.00    0.00       1         OutputWriter::init() [360]
                0.00    0.00       1/3           std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [307]
                0.00    0.00       1/636         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [235]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[361]    0.0    0.00    0.00       1         OutputWriter::finish() [361]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[362]    0.0    0.00    0.00       1         OutputWriter::writeCSV() [362]
                0.00    0.00       1/3           std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [307]
                0.00    0.00       1/2           createDir(std::string) [309]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[363]    0.0    0.00    0.00       1         OutputWriter::writeInfo() [363]
                0.00    0.00       1/3           std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [307]
                0.00    0.00       1/2           createDir(std::string) [309]
-----------------------------------------------
                0.00    0.00       1/1           yyparse() [1]
[364]    0.0    0.00    0.00       1         OutputWriter::OutputWriter(std::string) [364]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompReachability::myRun() [3]
[365]    0.0    0.00    0.00       1         OutputWriter::OutputWriter(std::string, int, int) [365]
-----------------------------------------------
                0.00    0.00       1/1           TMVSerializer::serialize() [146]
[366]    0.0    0.00    0.00       1         utilsprivate::writeParamsToFile(std::vector<std::string, std::allocator<std::string> > const&, _IO_FILE*) [366]
                0.00    0.00       3/636         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [235]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[367]    0.0    0.00    0.00       1         TMVSerializer::TMVSerializer(std::string) [367]
-----------------------------------------------
                0.00    0.00       1/1           yyparse() [1]
[368]    0.0    0.00    0.00       1         IdentityTransformer::IdentityTransformer() [368]
                0.00    0.00       1/1           PreconditionedTransformer::PreconditionedTransformer(int, std::string) [372]
-----------------------------------------------
                0.00    0.00       1/1           ContinuousReachability::createSmallComp() [156]
[369]    0.0    0.00    0.00       1         SmallCompReachability::SmallCompReachability() [369]
                0.00    0.00       1/1           ContinuousReachability::ContinuousReachability() [370]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompReachability::SmallCompReachability() [369]
[370]    0.0    0.00    0.00       1         ContinuousReachability::ContinuousReachability() [370]
                0.00    0.00       2/2           ContinuousSystem::ContinuousSystem() [316]
                0.00    0.00       2/938415      Interval::Interval() [206]
                0.00    0.00       2/2           MySettings::MySettings() [312]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[371]    0.0    0.00    0.00       1         PreconditionedTransformer::setIntegrationMapper(std::vector<MyComponent*, std::allocator<MyComponent*> >) [371]
-----------------------------------------------
                0.00    0.00       1/1           IdentityTransformer::IdentityTransformer() [368]
[372]    0.0    0.00    0.00       1         PreconditionedTransformer::PreconditionedTransformer(int, std::string) [372]
-----------------------------------------------
                0.00    0.00       1/1           HybridReachability::~HybridReachability() [173]
[373]    0.0    0.00    0.00       1         std::vector<RowVector, std::allocator<RowVector> >::~vector() [373]
-----------------------------------------------
                0.00    0.00       1/1           createComponents(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<HornerForm, std::allocator<HornerForm> > const&) [166]
[374]    0.0    0.00    0.00       1         std::vector<MyComponent*, std::allocator<MyComponent*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<MyComponent**, std::vector<MyComponent*, std::allocator<MyComponent*> > >, MyComponent* const&) [374]
-----------------------------------------------
                0.00    0.00       1/1           yyparse() [1]
[375]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [375]
                0.00    0.00       1/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [292]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[376]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [376]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[377]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [377]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, double>, std::_Select1st<std::pair<std::string const, double> >, std::less<std::string>, std::allocator<std::pair<std::string const, double> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::string const, double> >, std::string const&) [265]
[378]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, double>, std::_Select1st<std::pair<std::string const, double> >, std::less<std::string>, std::allocator<std::pair<std::string const, double> > >::_M_get_insert_unique_pos(std::string const&) [378]
-----------------------------------------------
                                  32             std::_Rb_tree<std::string, std::pair<std::string const, double>, std::_Select1st<std::pair<std::string const, double> >, std::less<std::string>, std::allocator<std::pair<std::string const, double> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, double> >*) [1304]
